"CreatedDateTime","Id","UserId","UserPrincipalName","AppDisplayName","ResourceDisplayName","IpAddress","City","CountryOrRegion","ClientAppUsed","IsInteractive","ErrorCode","ConditionalAccessStatus"
"2026-07-15T08:03:51Z","b3becdc9-6432-175c-5e59-90655a432ceb","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.159","Seattle","US","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-07-15T11:12:48Z","a709706c-bd56-465a-7bfa-03ec144fda1b","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.31","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-15T12:00:19Z","0fdea879-d331-68c4-e5e9-4c9cbcb4874e","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.77","Seattle","US","Browser","True","0","notApplied"
"2026-07-15T12:21:22Z","ced5cbb4-c211-2bc1-f0be-e4911bb1ba28","e7eb9634-5fe4-505a-5220-005bd1e0affc","emery.yilmaz_partner4.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.166","Sydney","AU","Browser","True","0","success"
"2026-07-15T16:00:02Z","e43498b6-84cf-0576-d7ed-1c4db6dc0d92","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.105","Dublin","IE","Browser","True","0","notApplied"
"2026-07-15T16:07:31Z","f3a52714-9b92-807d-00ca-5483e8850bc6","0cfd5c91-45a3-76d6-5263-cd8e0deaeabd","finley.petrov_partner8.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.129","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-15T16:13:16Z","ccf97e19-053b-4cf6-b437-e8beddd655ed","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.222","Dublin","IE","Browser","False","0","success"
"2026-07-15T16:16:57Z","27605268-af39-509e-3b7a-a28641efa7f2","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.83","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-07-15T17:14:06Z","a004f546-ec34-b749-57f6-291f4eca4524","b1d60cd2-c41e-a635-33a5-b905217ec138","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.48","Austin","US","Browser","False","0","notApplied"
"2026-07-15T17:50:46Z","5d52aad8-6bc4-6d82-aae0-8db4f8f8d14b","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.84","Seattle","US","Browser","True","0","success"
"2026-07-15T19:02:43Z","4552ac4b-e21b-cd86-3656-be8a40c9211f","7fd125a7-29ec-51b4-e4f6-84a2facf791e","harper.rasmussen_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.233","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-15T19:11:32Z","3492dfa3-7bd6-2d48-205a-8574e7a2c5bc","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.183","Sydney","AU","Browser","True","0","success"
"2026-07-15T19:34:55Z","fe897ded-a254-5cd6-232f-5c55b1d5b0e8","2eef2af4-2aac-b53d-d074-a100e1235ad1","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.181","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-16T07:16:42Z","05c4d9ef-346f-a733-d9db-8257cbd4e198","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.216","Sydney","AU","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-07-16T08:36:42Z","b121095d-420b-1ac6-58c7-97f452da3f12","db5625e8-f6c3-fff4-398a-df5cb54e80dd","umi.xiong_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.157","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-07-16T08:37:29Z","80224925-c6ad-eb10-9842-07d97df5afc5","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.13","Dublin","IE","Browser","True","0","notApplied"
"2026-07-16T08:44:34Z","84523583-421d-e4c2-561c-0cc9131ad4ab","50f4ba87-b91b-913b-9b0a-6c1dc7f10fcd","oakley.xiong_partner1.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.111","Seattle","US","Browser","True","0","success"
"2026-07-16T09:08:19Z","8423ae4e-6560-25e9-3ae7-dc8cb412486c","7bd7d595-d37c-2fec-a19c-da461494bef2","reese.rasmussen_partner5.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.6","Dublin","IE","Browser","True","0","success"
"2026-07-16T12:51:46Z","b0004a5c-482c-e50b-3487-ecabd3b76745","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.140","Toronto","CA","Browser","True","0","notApplied"
"2026-07-16T13:07:18Z","8c830e8e-211a-4809-76cb-dc417edf697c","2e37ffce-ce9f-c07b-5161-2ff713d54290","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.74","Dublin","IE","Browser","True","0","notApplied"
"2026-07-16T15:05:44Z","e367af31-8d85-4fcc-a01f-1185b5d8fe2d","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.25","Toronto","CA","Browser","True","0","success"
"2026-07-16T16:11:17Z","7a0ac497-e1a8-6d67-4623-c1ad18da2ff2","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.94","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-07-16T18:23:01Z","9bb3dcdf-2cb4-ad74-98e9-cda86c8717b8","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.244","Toronto","CA","Browser","False","0","notApplied"
"2026-07-16T19:24:38Z","d80e6302-185a-8a4a-dc0e-5318681bd691","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.51","Sydney","AU","Browser","False","0","notApplied"
"2026-07-16T19:28:09Z","921d8042-c937-62b2-fcbb-95007286754d","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.252","Seattle","US","Browser","True","0","notApplied"
"2026-07-16T19:29:24Z","ed7677c2-73ac-11cc-d99b-fca423919e92","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.121","Seattle","US","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-07-16T19:41:08Z","8a298854-0d5e-fe0a-7a10-375b2f124703","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.107","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-07-17T07:56:53Z","49ae7441-db62-8192-ead7-0b0a170cb04d","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.151","Sydney","AU","Browser","True","0","success"
"2026-07-17T08:52:56Z","6fa72e87-c8f7-011b-f466-df44c2fa6dff","5f6e7e00-1588-dc5b-5e45-7bbf646e7d4e","reese.quintero_partner3.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.173","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-17T11:14:22Z","4751da62-c6bf-3f1c-f228-6c70f3774544","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.98","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-17T14:03:27Z","df8c20a6-7482-56aa-8e5f-61200918f3aa","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.7","Sydney","AU","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-07-17T14:16:12Z","045f3ddd-4f73-0ea2-f318-05b2262bda39","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.69","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-17T15:02:25Z","41ac65f2-5cce-2771-3081-073116b0d968","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.45","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-17T15:24:35Z","ccc69f4f-973b-5bb6-1c48-0ab6ed1136bf","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.149","Sydney","AU","Browser","False","0","notApplied"
"2026-07-17T16:12:46Z","a212feb7-d99c-8f32-af1b-af791345fd8b","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.130","Toronto","CA","Browser","True","0","success"
"2026-07-17T16:31:01Z","a24c82b5-9a7b-e4cb-c33f-7761ce814f56","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Teams Services","203.0.113.224","Seattle","US","Browser","True","53003","failure"
"2026-07-17T17:10:10Z","a2fc811f-bd1e-75b6-2188-1e26361271f3","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.141","Dublin","IE","Browser","False","53003","failure"
"2026-07-17T17:26:09Z","e5cedc4b-a24f-42a6-bf95-45bb07c117e9","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.14","Seattle","US","Browser","True","0","success"
"2026-07-17T17:32:08Z","ad47657b-3567-4146-8da0-f3c489701b81","4210d1df-444c-0352-0449-308d469e449d","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.123","Austin","US","Mobile Apps and Desktop clients","False","0","success"
"2026-07-17T18:57:51Z","823bac9a-04ce-f675-cf0e-7a838412a2b8","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Graph","203.0.113.127","Seattle","US","Browser","True","0","success"
"2026-07-18T07:12:34Z","4e758933-1830-b98b-399f-0b6ad870d75d","b1d60cd2-c41e-a635-33a5-b905217ec138","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.57","Austin","US","Browser","True","0","notApplied"
"2026-07-18T09:13:24Z","01bbb2e1-30a3-15d3-8b1c-597b784a5c88","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.116","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-07-18T10:43:34Z","6c49fca1-9fd9-0fa6-c972-870dbd56c780","50f4ba87-b91b-913b-9b0a-6c1dc7f10fcd","oakley.xiong_partner1.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.200","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-18T11:06:56Z","2419736a-16d0-1ba3-faed-5f98b6ab02f9","b7f3c38a-68a2-7f10-bbf9-0f9f42a07f26","avery.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.231","Sydney","AU","Mobile Apps and Desktop clients","True","0","success"
"2026-07-18T12:12:17Z","0987d98f-a688-25ab-74c5-c9ce7d0702bb","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.53","Toronto","CA","Browser","True","0","success"
"2026-07-18T12:38:56Z","ba058fb4-4ab4-63b4-eb55-c742792091bd","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.227","Sydney","AU","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-18T12:55:35Z","4aeaa95d-4b6d-25cd-4a05-6295efc22e1e","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.251","Sydney","AU","Browser","True","0","success"
"2026-07-18T13:52:54Z","1d0579b8-9ecc-85da-aaba-d02e3d1426e8","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.115","Seattle","US","Mobile Apps and Desktop clients","False","53003","failure"
"2026-07-18T14:20:10Z","b1614053-24a5-cce4-1046-cf5289df9b72","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.158","Seattle","US","Browser","True","0","notApplied"
"2026-07-18T15:14:24Z","5da203ae-b5b3-50b6-4979-821dd9cfa1a1","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Graph","203.0.113.84","Toronto","CA","Browser","True","0","success"
"2026-07-18T17:26:58Z","6fd0b4ef-59ad-7b4e-1b6a-2c321e4cd3ad","1d030fb2-009f-5698-2f0b-d8424902aced","blair.delacroix_partner7.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.246","Sydney","AU","Browser","False","0","notApplied"
"2026-07-18T17:39:35Z","0918b487-674b-1cd7-31ba-2fb04fc23043","0cfd5c91-45a3-76d6-5263-cd8e0deaeabd","finley.petrov_partner8.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.157","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-18T17:44:19Z","830ad006-0be0-e9ea-7314-9772d53d3c50","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Microsoft Teams Services","203.0.113.178","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-07-18T18:31:47Z","db1b45cd-1f4d-7da1-8264-701892834880","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.7","Toronto","CA","Browser","False","0","success"
"2026-07-18T19:31:59Z","a31620a8-ed04-c615-ee60-a99a5787c25a","12869724-5830-e031-dc71-3182a3ca73bc","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Teams Services","203.0.113.112","Sydney","AU","Browser","False","0","notApplied"
"2026-07-18T19:44:51Z","886600c8-5960-03d7-c0da-74a2ae967e89","0cfd5c91-45a3-76d6-5263-cd8e0deaeabd","finley.petrov_partner8.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.57","Seattle","US","Browser","True","0","success"
"2026-07-19T07:13:03Z","bcc55949-6551-b7f7-7412-90871db7f339","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.71","Seattle","US","Browser","True","0","success"
"2026-07-19T07:17:29Z","803ede2e-3abe-a1e0-cf10-d2dcc785ac52","865863f7-f3d7-cc9b-6679-0308e76f598e","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.92","Toronto","CA","Browser","True","0","notApplied"
"2026-07-19T07:58:51Z","e2627eca-770a-63eb-256e-c934cb34cffd","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.129","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-07-19T08:30:21Z","9c53713e-3831-4ec4-a8d9-bc2737497e11","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Office 365 SharePoint Online","203.0.113.177","Dublin","IE","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-19T08:38:25Z","54aca51a-22fb-8a83-d1d7-413580ff27f3","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Microsoft Graph","203.0.113.63","Toronto","CA","Mobile Apps and Desktop clients","True","53003","failure"
"2026-07-19T09:00:17Z","303265f4-491a-5531-c7f5-1efce4772955","4210d1df-444c-0352-0449-308d469e449d","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.131","Austin","US","Browser","True","0","success"
"2026-07-19T09:21:24Z","ba4d7f79-1c07-2e1d-528e-740bfcb3f672","9145356f-c0fc-c57a-28f4-c70beb10e1f5","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.64","Austin","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-19T10:02:16Z","ac432f8e-94b8-8d46-2fc4-6530648cacb8","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.190","Seattle","US","Mobile Apps and Desktop clients","False","0","notApplied"
"2026-07-19T10:03:34Z","a1fb2b75-2ff6-ae89-77ea-106779710374","50f4ba87-b91b-913b-9b0a-6c1dc7f10fcd","oakley.xiong_partner1.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.126","Seattle","US","Mobile Apps and Desktop clients","True","53003","failure"
"2026-07-19T10:16:20Z","6c25ffce-3045-f556-5f15-5a457452798f","4e84cc4d-d6d1-248d-50ab-8724b6a35057","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.127","Seattle","US","Browser","True","53003","failure"
"2026-07-19T10:43:13Z","402d633d-230b-9b05-80d5-65f4829b5c0a","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.163","Seattle","US","Browser","True","0","notApplied"
"2026-07-19T11:36:59Z","ce53e8fd-15f7-e59f-801f-2dadfaea76fb","afb36c7d-8880-f1ce-a5b7-492df0bb428d","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.45","Seattle","US","Browser","True","0","notApplied"
"2026-07-19T11:57:35Z","4c86dcc9-8c97-2354-386b-50e0ee59ba79","5f6e7e00-1588-dc5b-5e45-7bbf646e7d4e","reese.quintero_partner3.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Office 365 SharePoint Online","203.0.113.135","Austin","US","Browser","True","0","notApplied"
"2026-07-19T13:17:01Z","af3b4e9e-2a40-4d73-aa67-462adc1ebb78","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.238","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-07-19T13:38:38Z","810babc7-f7bc-b751-819a-db001fa814c4","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Office 365 SharePoint Online","203.0.113.93","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-19T14:06:29Z","20bf977f-0c4e-7ff1-6e8e-2df6d99dac3f","86a4ade9-23ca-78f8-f180-48fb9401e02f","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.32","Seattle","US","Browser","True","0","notApplied"
"2026-07-19T14:19:34Z","67fb1775-e153-57b3-9cdf-17e64f9754a4","09112870-33be-d278-c340-367500baca5e","finley.lindqvist_partner9.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Graph","203.0.113.18","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-19T14:51:01Z","2b5f6458-ec30-2f01-6f1a-d601f7caf75d","658d8760-7df8-76f1-8d12-320ab4abbfb0","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.43","Dublin","IE","Mobile Apps and Desktop clients","True","0","success"
"2026-07-19T16:01:31Z","f565cf08-51b2-af40-5e29-dee78e785e18","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.118","Seattle","US","Browser","False","0","success"
"2026-07-19T16:10:01Z","6c208e59-802c-af3b-7d4f-0b0059d71c2e","09112870-33be-d278-c340-367500baca5e","finley.lindqvist_partner9.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Microsoft Teams Services","203.0.113.177","Austin","US","Browser","False","0","success"
"2026-07-19T16:31:08Z","9b6e649e-6511-281d-bae5-750dca83035b","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.153","Seattle","US","Browser","False","0","notApplied"
"2026-07-19T16:41:42Z","bb3424a5-549e-051b-e412-980c1fcc8cbb","5f6e7e00-1588-dc5b-5e45-7bbf646e7d4e","reese.quintero_partner3.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Office 365 SharePoint Online","203.0.113.159","Austin","US","Mobile Apps and Desktop clients","True","0","notApplied"
"2026-07-19T16:45:38Z","da5189d4-3dca-6534-a4c9-34e4e6a0e6d2","f76b380c-3af5-8586-d3d7-cb368f002974","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Windows Azure Active Directory","203.0.113.122","Toronto","CA","Mobile Apps and Desktop clients","True","0","success"
"2026-07-19T17:38:23Z","ad2da1ee-8f10-c2ff-8b1c-b9e868a668ef","50f4ba87-b91b-913b-9b0a-6c1dc7f10fcd","oakley.xiong_partner1.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Windows Azure Active Directory","203.0.113.221","Seattle","US","Browser","True","0","notApplied"
"2026-07-19T18:11:02Z","0121e755-ebee-01f4-d5bf-37257ad2af5a","ea81087d-4636-4ac3-53aa-880663dfadf8","yael.fontaine_partner10.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Microsoft Graph","203.0.113.113","Toronto","CA","Mobile Apps and Desktop clients","False","53003","failure"
"2026-07-19T18:39:29Z","29be9d88-9437-a007-30d7-f15d73081127","50f4ba87-b91b-913b-9b0a-6c1dc7f10fcd","oakley.xiong_partner1.example.com#EXT#@example.onmicrosoft.com","Microsoft Teams","Office 365 SharePoint Online","203.0.113.225","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-19T19:52:26Z","4b519900-a1c9-7b86-684d-d61c805d8ef7","06bf4364-168b-79d7-006b-15e31f8a9f0c","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","Office 365 SharePoint Online","Windows Azure Active Directory","203.0.113.10","Seattle","US","Mobile Apps and Desktop clients","True","0","success"
"2026-07-20T07:06:07Z","0dbade5c-4560-b56a-ab93-4495204a9df3","50f4ba87-b91b-913b-9b0a-6c1dc7f10fcd","oakley.xiong_partner1.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.26","Seattle","US","Browser","True","0","success"
"2026-07-20T07:49:28Z","aefcc620-dcba-2fbe-c5b8-6b24cd6a8088","09112870-33be-d278-c340-367500baca5e","finley.lindqvist_partner9.example.com#EXT#@example.onmicrosoft.com","OneDrive SyncEngine","Windows Azure Active Directory","203.0.113.72","Austin","US","Browser","True","53003","failure"
"2026-07-20T09:12:07Z","2bded712-9e38-5c12-0d36-84a2a183d825","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","Microsoft Office","Microsoft Teams Services","203.0.113.191","Seattle","US","Browser","False","0","notApplied"
"2026-07-20T11:14:53Z","4ecc3262-c6e1-5d9e-f2d4-e7276ff79629","7ed6c67c-32ca-15a9-b1b7-916d734bd99b","jordan.eriksen_partner7.example.com#EXT#@example.onmicrosoft.com","SharePoint Online Web Client Extensibility","Windows Azure Active Directory","203.0.113.202","Seattle","US","Mobile Apps and Desktop clients","True","0","notApplied"
